timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601651971743,6,go_to_site,200,,loginToSC 1-1,text,true,,22628,345,1,3,http://localhost:8080/index.html,5,0,1
1601651971743,5,go_to_site,200,,clearGuestbookHistory 3-1,text,true,,22628,345,1,3,http://localhost:8080/index.html,5,0,0
1601651971743,5,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,3,http://localhost:8080/index.html,5,0,0
1601651971750,2,open_сlient_page,200,,clearGuestbookHistory 3-1,text,true,,6135,390,1,3,http://localhost:8080/clients.html,2,0,0
1601651971750,3,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,3,http://localhost:8080/clients.html,3,0,0
1601651971750,3,open_projects_page,200,,loginToSC 1-1,text,true,,11863,391,1,3,http://localhost:8080/projects.html,3,0,0
1601651971753,2,open_guestbook_page_1,200,,clearGuestbookHistory 3-1,text,true,,4112,394,1,3,http://localhost:8080/guestbook.html,2,0,0
1601651971754,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,3,http://localhost:8080/guestbook.html,2,0,0
1601651971754,6,open_project_007,200,,loginToSC 1-1,text,true,,1233,835,1,3,http://localhost:8080/self/login,2,0,0
1601651971754,2,open_project_007-0,302,,loginToSC 1-1,,true,,349,391,1,3,http://localhost:8080/self/hello,2,0,0
1601651971758,2,open_project_007-1,200,,loginToSC 1-1,text,true,,884,444,1,3,http://localhost:8080/self/login,2,0,0
1601651971756,8,open_guestbook_page_2,200,,sendComment 2-1,text,true,,15008,298,1,3,http://localhost:8080/service/guestbook,8,0,0
1601651971756,8,open_guestbook_page_2,200,,clearGuestbookHistory 3-1,text,true,,15008,298,1,3,http://localhost:8080/service/guestbook,8,0,0
1601651971765,5,comment_send_1,200,,sendComment 2-1,text,true,,274,546,1,3,http://localhost:8080/service/guestbook?,5,0,0
1601651971763,8,login,200,,loginToSC 1-1,text,true,,1721,1093,1,3,http://localhost:8080/self/hello,2,0,0
1601651971763,2,login-0,302,,loginToSC 1-1,,true,,349,572,1,3,http://localhost:8080/self/login,2,0,0
1601651971765,6,login-1,200,,loginToSC 1-1,text,true,,1372,521,1,3,http://localhost:8080/self/hello,6,0,0
1601651971771,4,comment_send_2,200,,sendComment 2-1,text,true,,15064,298,1,3,http://localhost:8080/service/guestbook,4,0,0
1601651971776,2,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,3,http://localhost:8080/index.html,1,0,0
1601651971778,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,3,http://localhost:8080/clients.html,2,0,0
1601651971772,9,getCountry_SOAP_Request,200,,loginToSC 1-1,text,true,,626,558,1,3,http://localhost:8300/ws,9,0,1
1601651971780,3,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,3,0,0
1601651971784,6,open_guestbook_page_2,200,,sendComment 2-1,text,true,,15064,298,1,2,http://localhost:8080/service/guestbook,5,0,0
1601651971790,4,comment_send_1,200,,sendComment 2-1,text,true,,274,694,1,2,http://localhost:8080/service/guestbook?,4,0,0
1601651971794,3,comment_send_2,200,,sendComment 2-1,text,true,,15172,298,1,2,http://localhost:8080/service/guestbook,3,0,0
1601651971766,33,deleteCommentFromDB,200,OK,clearGuestbookHistory 3-1,text,true,,11,0,1,2,null,33,0,31
1601651971799,2,open_guestbook_page_1,200,,clearGuestbookHistory 3-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651971801,1,open_guestbook_page_2,200,,clearGuestbookHistory 3-1,text,true,,272,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651972298,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601651972304,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651972306,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651972307,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,272,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651972308,1,comment_send_1,200,,sendComment 2-1,text,true,,274,597,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651972309,1,comment_send_2,200,,sendComment 2-1,text,true,,346,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651972812,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601651972819,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651972820,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651972821,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,346,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651972822,1,comment_send_1,200,,sendComment 2-1,text,true,,274,705,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651972823,1,comment_send_2,200,,sendComment 2-1,text,true,,458,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651973325,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601651973331,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651973333,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651973334,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,458,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651973335,1,comment_send_1,200,,sendComment 2-1,text,true,,274,489,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651973336,1,comment_send_2,200,,sendComment 2-1,text,true,,494,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651973839,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601651973845,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651973847,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651973848,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,494,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651973850,1,comment_send_1,200,,sendComment 2-1,text,true,,274,682,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651973851,1,comment_send_2,200,,sendComment 2-1,text,true,,598,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651974354,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651974360,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651974362,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651974363,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,598,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651974364,1,comment_send_1,200,,sendComment 2-1,text,true,,274,561,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651974365,1,comment_send_2,200,,sendComment 2-1,text,true,,659,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651974867,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651974873,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651974875,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651974877,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,659,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651974878,2,comment_send_1,200,,sendComment 2-1,text,true,,274,657,1,2,http://localhost:8080/service/guestbook?,2,0,0
1601651974880,1,comment_send_2,200,,sendComment 2-1,text,true,,754,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651975383,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601651975390,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651975392,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651975393,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,754,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651975394,1,comment_send_1,200,,sendComment 2-1,text,true,,274,514,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651975395,1,comment_send_2,200,,sendComment 2-1,text,true,,799,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651975898,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601651975900,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651975901,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651975903,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,799,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651975904,2,comment_send_1,200,,sendComment 2-1,text,true,,274,681,1,2,http://localhost:8080/service/guestbook?,2,0,0
1601651975906,1,comment_send_2,200,,sendComment 2-1,text,true,,902,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651976408,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601651976410,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651976411,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651976413,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,902,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651976414,2,comment_send_1,200,,sendComment 2-1,text,true,,274,587,1,2,http://localhost:8080/service/guestbook?,2,0,0
1601651976416,1,comment_send_2,200,,sendComment 2-1,text,true,,973,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651976918,5,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651976924,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651976925,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651976926,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,973,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651976927,1,comment_send_1,200,,sendComment 2-1,text,true,,274,667,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651976928,1,comment_send_2,200,,sendComment 2-1,text,true,,1070,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651977431,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651977437,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651977439,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651977440,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1070,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651977441,1,comment_send_1,200,,sendComment 2-1,text,true,,274,492,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651977442,1,comment_send_2,200,,sendComment 2-1,text,true,,1109,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651977943,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601651977949,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651977951,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651977953,0,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1109,298,1,2,http://localhost:8080/service/guestbook,0,0,0
1601651977954,1,comment_send_1,200,,sendComment 2-1,text,true,,274,713,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651977955,1,comment_send_2,200,,sendComment 2-1,text,true,,1224,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651978456,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,6,0,0
1601651978462,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651978464,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651978466,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1224,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651978467,1,comment_send_1,200,,sendComment 2-1,text,true,,274,534,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651978468,1,comment_send_2,200,,sendComment 2-1,text,true,,1279,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651978971,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651978977,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651978979,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651978981,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1279,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651978983,1,comment_send_1,200,,sendComment 2-1,text,true,,274,673,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651978984,1,comment_send_2,200,,sendComment 2-1,text,true,,1378,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651979486,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601651979488,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651979489,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651979491,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1397,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651979492,3,comment_send_1,200,,sendComment 2-1,text,true,,274,526,1,2,http://localhost:8080/service/guestbook?,3,0,1
1601651979495,1,comment_send_2,200,,sendComment 2-1,text,true,,1426,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651979997,4,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,4,0,0
1601651980002,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651980003,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651980005,10,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1426,298,1,2,http://localhost:8080/service/guestbook,10,0,0
1601651980015,1,comment_send_1,200,,sendComment 2-1,text,true,,274,657,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651980016,1,comment_send_2,200,,sendComment 2-1,text,true,,1521,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651980018,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601651980019,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651980021,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651980022,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1521,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651980024,1,comment_send_1,200,,sendComment 2-1,text,true,,274,556,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651980026,1,comment_send_2,200,,sendComment 2-1,text,true,,1581,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651980528,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651980534,6,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,6,0,0
1601651980540,3,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,3,0,0
1601651980543,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1581,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651980545,1,comment_send_1,200,,sendComment 2-1,text,true,,274,705,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651980546,1,comment_send_2,200,,sendComment 2-1,text,true,,1692,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651981049,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651981055,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651981057,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651981059,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1692,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651981060,2,comment_send_1,200,,sendComment 2-1,text,true,,274,594,1,2,http://localhost:8080/service/guestbook?,2,0,0
1601651981062,2,comment_send_2,200,,sendComment 2-1,text,true,,1764,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601651981565,5,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651981571,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651981573,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651981574,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1764,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651981576,5,comment_send_1,500,,sendComment 2-1,text,false,Test failed: text expected to contain /OK/,1188,846,1,2,http://localhost:8080/service/guestbook?,5,0,0
1601651981586,2,comment_send_2,200,,sendComment 2-1,text,false,"Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Рекомендую, это лучшая компания на свете'/",1764,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601651982089,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651982095,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651982097,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651982099,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1764,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651982100,2,comment_send_1,200,,sendComment 2-1,text,true,,274,567,1,2,http://localhost:8080/service/guestbook?,2,0,0
1601651982102,1,comment_send_2,200,,sendComment 2-1,text,true,,1827,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651982604,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601651982605,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651982607,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651982608,2,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1827,298,1,2,http://localhost:8080/service/guestbook,2,0,0
1601651982610,1,comment_send_1,200,,sendComment 2-1,text,true,,274,604,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651982611,1,comment_send_2,200,,sendComment 2-1,text,true,,1905,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651983113,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651983119,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651983121,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651983122,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1905,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651983123,1,comment_send_1,200,,sendComment 2-1,text,true,,274,556,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651983124,1,comment_send_2,200,,sendComment 2-1,text,true,,1963,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651983626,2,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,2,0,0
1601651983628,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651983631,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651983633,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,1963,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651983634,1,comment_send_1,200,,sendComment 2-1,text,true,,274,682,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651983635,1,comment_send_2,200,,sendComment 2-1,text,true,,2067,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651984136,2,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,2,0,0
1601651984138,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651984140,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651984142,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2067,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651984143,5,comment_send_1,500,,sendComment 2-1,text,false,Test failed: text expected to contain /OK/,1144,720,1,2,http://localhost:8080/service/guestbook?,5,0,0
1601651984148,2,comment_send_2,200,,sendComment 2-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Отличные ребята.'/,2067,298,1,2,http://localhost:8080/service/guestbook,2,0,1
1601651984652,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601651984654,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651984656,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651984658,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2067,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651984659,1,comment_send_1,200,,sendComment 2-1,text,true,,274,613,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651984660,1,comment_send_2,200,,sendComment 2-1,text,true,,2146,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651985163,5,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,4,0,0
1601651985168,3,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,3,0,0
1601651985172,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651985174,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2146,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651985175,1,comment_send_1,200,,sendComment 2-1,text,true,,274,520,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651985176,1,comment_send_2,200,,sendComment 2-1,text,true,,2192,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651985679,4,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,4,0,0
1601651985684,4,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,4,0,0
1601651985688,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651985690,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2192,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651985691,1,comment_send_1,200,,sendComment 2-1,text,true,,274,724,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651985692,1,comment_send_2,200,,sendComment 2-1,text,true,,2310,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651986195,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651986201,2,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,2,0,0
1601651986203,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651986204,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2310,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651986205,1,comment_send_1,200,,sendComment 2-1,text,true,,274,555,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651986206,1,comment_send_2,200,,sendComment 2-1,text,true,,2369,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651986708,5,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651986714,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651986715,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
1601651986717,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2369,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651986718,1,comment_send_1,200,,sendComment 2-1,text,true,,274,649,1,2,http://localhost:8080/service/guestbook?,1,0,0
1601651986719,1,comment_send_2,200,,sendComment 2-1,text,true,,2460,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651987221,6,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,5,0,0
1601651987227,3,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,3,0,0
1601651987230,1,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,1,0,0
1601651987231,1,open_guestbook_page_2,200,,sendComment 2-1,text,true,,2460,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651987233,0,comment_send_1,200,,sendComment 2-1,text,true,,274,492,1,2,http://localhost:8080/service/guestbook?,0,0,0
1601651987234,1,comment_send_2,200,,sendComment 2-1,text,true,,2499,298,1,2,http://localhost:8080/service/guestbook,1,0,0
1601651987736,1,go_to_site,200,,sendComment 2-1,text,true,,22628,345,1,2,http://localhost:8080/index.html,1,0,0
1601651987738,1,open_сlient_page,200,,sendComment 2-1,text,true,,6135,390,1,2,http://localhost:8080/clients.html,1,0,0
1601651987739,2,open_guestbook_page_1,200,,sendComment 2-1,text,true,,4112,394,1,2,http://localhost:8080/guestbook.html,2,0,0
